Well,SampleID,Mass/Charge,Height,Width
E08,18-340-401992,1537.9567,27.7802,2.33023742424242
E08,18-340-401992,1570.5183,275.0348,2.37957318181818
E08,18-340-401992,1577.644,672.2848,2.3903696969697
E08,18-340-401992,1602.0066,1031.7018,2.42728272727273
E08,18-340-401992,1618.0059,796.2818,2.45152409090909
E08,18-340-401992,1632.9802,193.9564,2.47421242424242
E08,18-340-401992,1834.744,220.7029,2.77991515151515
E08,18-340-401992,1891.1918,1580.1319,2.86544212121212
E08,18-340-401992,1907.1911,1515.8991,2.88968348484848
E08,18-340-401992,2044.5588,81.5415,3.09781636363636
E08,18-340-401992,2094.0332,169.6034,3.17277757575758
E08,18-340-401992,2101.2735,127.3226,3.18374772727273
E08,18-340-401992,2124.6789,156.6876,3.21921045454545
E08,18-340-401992,2140.748,128.8911,3.24355757575758
E08,18-340-401992,2280.2729,448.9462,3.45495893939394
E08,18-340-401992,2414.0624,191.0325,3.6576703030303
E08,18-340-401992,2430.0016,239.727,3.68182060606061
E08,18-340-401992,2509.5867,6637.8353,3.80240409090909
E08,18-340-401992,2529.5795,223.4689,3.83269621212121
E08,18-340-401992,2549.6113,3747.9593,3.86304742424242
E08,18-340-401992,2565.6106,148.1884,3.88728878787879
E08,18-340-401992,2624.4066,114.5498,3.97637363636364
E08,18-340-401992,2697.4064,180.4765,4.08697939393939
E08,18-340-401992,2738.7728,169.7192,4.14965575757576
E08,18-340-401992,2878.821,4520.1254,4.36185
E08,18-340-401992,2894.8203,256.6095,4.38609136363636
E08,18-340-401992,2910.8196,69.9597,4.41033272727273
E08,18-340-401992,2976.3859,158.4116,4.50967560606061
E08,18-340-401992,3016.0036,153.6524,4.56970242424242
E08,18-340-401992,3032.6664,314.9991,4.59494909090909
E08,18-340-401992,3068.8628,78.9443,4.64979212121212
E08,18-340-401992,3111.6222,81.0288,4.71457909090909
E08,18-340-401992,3167.7277,148.366,4.79958742424242
E08,18-340-401992,3401.2817,152.9964,5.15345712121212
E08,18-340-401992,3497.2159,4939.9982,5.29881196969697
E08,18-340-401992,3513.2152,184.3163,5.32305333333333
E08,18-340-401992,3535.5473,162.0867,5.35688984848485
E08,18-340-401992,3685.3223,158.7075,5.58382166666667
E08,18-340-401992,3823.0208,121.1542,5.79245575757576
E08,18-340-401992,3913.2001,2345.5541,5.92909106060606
E08,18-340-401992,4020.2156,110.8549,6.09123575757576
E08,18-340-401992,4258.3346,90.8521,6.45202212121212
E08,18-340-401992,4436.6087,202.847,6.72213439393939
E08,18-340-401992,5018.5012,104.2378,7.6037896969697
E08,18-340-401992,5058.4546,133.7841,7.66432515151515
E08,18-340-401992,5311.6117,50.1924,8.04789651515152
E08,18-340-401992,5387.9165,140.6696,8.16350984848485
E08,18-340-401992,5428.8572,79.9245,8.22554121212121
E08,18-340-401992,6008.2292,86.32,9.10337757575758
E08,18-340-401992,6048.1832,61.2969,9.16391393939394
E08,18-340-401992,6378.748,86.2474,9.6647696969697
E08,18-340-401992,6848.0733,73.8393,10.3758686363636
E09,18-334-143234,1192.7476,0,1.80719333333333
E09,18-334-143234,1232.7723,0,1.86783681818182
E09,18-334-143234,1248.7716,0,1.89207818181818
E09,18-334-143234,1312.8215,523.9547,1.98912348484848
E09,18-334-143234,1514.2816,132.7474,2.29436606060606
E09,18-334-143234,1521.9574,371.9585,2.30599606060606
E09,18-334-143234,1537.9567,70.2877,2.33023742424242
E09,18-334-143234,1570.7073,224.0802,2.37985954545455
E09,18-334-143234,1602.0066,425.5369,2.42728272727273
E09,18-334-143234,1618.0059,319.1554,2.45152409090909
E09,18-334-143234,1634.2717,113.2649,2.47616924242424
E09,18-334-143234,1891.1918,619.0676,2.86544212121212
E09,18-334-143234,1907.1911,514.9225,2.88968348484848
E09,18-334-143234,2094.0411,154.3521,3.17278954545455
E09,18-334-143234,2469.8744,203.2054,3.74223393939394
E09,18-334-143234,2509.5867,2349.229,3.80240409090909
E09,18-334-143234,2549.6113,2410.6466,3.86304742424242
E09,18-334-143234,2565.6106,216.5217,3.88728878787879
E09,18-334-143234,2878.821,3134.8231,4.36185
E09,18-334-143234,2894.8203,86.804,4.38609136363636
E09,18-334-143234,2910.8196,0,4.41033272727273
E09,18-334-143234,2916.5249,133.3465,4.41897712121212
E09,18-334-143234,3017.1045,106.702,4.57137045454545
E09,18-334-143234,3087.8133,210.8996,4.678505
E09,18-334-143234,3168.3626,108.3371,4.80054939393939
E09,18-334-143234,3497.2159,3195.8032,5.29881196969697
E09,18-334-143234,3513.2152,66.1306,5.32305333333333
E09,18-334-143234,3536.126,177.5801,5.35776666666667
E09,18-334-143234,3684.9823,116.4521,5.58330651515152
E09,18-334-143234,3913.2001,795.9283,5.92909106060606
E09,18-334-143234,4155.9639,88.0995,6.296915
E09,18-334-143234,5334.0215,74.1331,8.08185075757576
E10,18-288-148583,1192.7476,0,1.80719333333333
E10,18-288-148583,1232.7723,0,1.86783681818182
E10,18-288-148583,1248.7716,114.6204,1.89207818181818
E10,18-288-148583,1312.8215,282.6992,1.98912348484848
E10,18-288-148583,1521.9574,241.0114,2.30599606060606
E10,18-288-148583,1537.9567,277.5511,2.33023742424242
E10,18-288-148583,1602.0066,692.3311,2.42728272727273
E10,18-288-148583,1618.0059,461.2449,2.45152409090909
E10,18-288-148583,1633.2434,94.5891,2.47461121212121
E10,18-288-148583,1777.0073,203.6153,2.6924353030303
E10,18-288-148583,1836.1847,149.9289,2.78209803030303
E10,18-288-148583,1872.8548,121.6077,2.83765878787879
E10,18-288-148583,1891.1918,1528.8338,2.86544212121212
E10,18-288-148583,1907.1911,1180.864,2.88968348484848
E10,18-288-148583,1970.8237,74.6245,2.98609651515152
E10,18-288-148583,2124.8654,114.9199,3.21949303030303
E10,18-288-148583,2201.2175,183.1737,3.33517803030303
E10,18-288-148583,2280.4562,358.8302,3.45523666666667
E10,18-288-148583,2414.6207,183.9932,3.65851621212121
E10,18-288-148583,2430.9072,175.5537,3.68319272727273
E10,18-288-148583,2509.5867,6509.4747,3.80240409090909
E10,18-288-148583,2531.2909,309.3173,3.83528924242424
E10,18-288-148583,2549.6113,967.6427,3.86304742424242
E10,18-288-148583,2565.6106,4690.9931,3.88728878787879
E10,18-288-148583,2584.9175,128.7488,3.91654166666667
E10,18-288-148583,2696.8134,170.9491,4.08608090909091
E10,18-288-148583,2754.1555,144.7151,4.17296287878788
E10,18-288-148583,2878.821,3366.6111,4.36185
E10,18-288-148583,2894.8203,3633.7234,4.38609136363636
E10,18-288-148583,2910.8196,139.919,4.41033272727273
E10,18-288-148583,2913.7343,112.08,4.41474893939394
E10,18-288-148583,2976.4631,127.9992,4.50979257575758
E10,18-288-148583,3016.5516,135.8422,4.57053272727273
E10,18-288-148583,3032.8501,428.2927,4.59522742424242
E10,18-288-148583,3088.8591,267.6054,4.68008954545455
E10,18-288-148583,3402.1369,140.3822,5.15475287878788
E10,18-288-148583,3418.203,145.0169,5.17909545454545
E10,18-288-148583,3497.2159,1130.8016,5.29881196969697
E10,18-288-148583,3513.2152,5446.375,5.32305333333333
E10,18-288-148583,3530.1499,286.5838,5.34871196969697
E10,18-288-148583,3553.41,1047.9795,5.38395454545455
E10,18-288-148583,3702.0307,171.419,5.60913742424242
E10,18-288-148583,3745.409,80.7245,5.67486212121212
E10,18-288-148583,3822.0667,123.9801,5.79101015151515
E10,18-288-148583,3913.2001,2501.3692,5.92909106060606
E10,18-288-148583,3935.7814,184.2778,5.96330515151515
E10,18-288-148583,4036.6414,175.9872,6.11612333333333
E10,18-288-148583,4400.5605,97.2294,6.66751590909091
E10,18-288-148583,4437.1077,147.5747,6.72289045454545
E10,18-288-148583,5019.8217,111.2322,7.60579045454546
E10,18-288-148583,5076.2313,186.5026,7.69125954545455
E10,18-288-148583,5133.4493,104.8407,7.77795348484849
E10,18-288-148583,5389.6214,92.6735,8.16609303030303
E10,18-288-148583,5406.164,154.5457,8.19115757575758
E10,18-288-148583,5445.936,99.0763,8.25141818181818
E10,18-288-148583,5463.1472,103.0073,8.27749575757576
E10,18-288-148583,6027.0049,102.4029,9.13182560606061
E10,18-288-148583,6068.3565,52.0842,9.19447954545454
E10,18-288-148583,6082.9716,100.3363,9.21662363636364
E10,18-288-148583,6397.4764,76.3423,9.69314606060606
E10,18-288-148583,6413.2439,93.6552,9.71703621212121
E10,18-288-148583,6850.2438,78.3321,10.3791572727273
E10,18-288-148583,7034.7095,97.6758,10.6586507575758
E11,18-321-113034,1192.7476,0,1.80719333333333
E11,18-321-113034,1232.7723,0,1.86783681818182
E11,18-321-113034,1246.5492,131.6988,1.88871090909091
E11,18-321-113034,1248.7716,94.9176,1.89207818181818
E11,18-321-113034,1312.8215,449.9529,1.98912348484848
E11,18-321-113034,1521.9574,956.1876,2.30599606060606
E11,18-321-113034,1537.9567,111.3548,2.33023742424242
E11,18-321-113034,1602.0066,1154.7699,2.42728272727273
E11,18-321-113034,1618.0059,823.5538,2.45152409090909
E11,18-321-113034,1633.3043,196.0857,2.47470348484848
E11,18-321-113034,1835.8952,214.7408,2.78165939393939
E11,18-321-113034,1872.996,242.0441,2.83787272727273
E11,18-321-113034,1891.1918,2275.2576,2.86544212121212
E11,18-321-113034,1907.1911,1600.6323,2.88968348484848
E11,18-321-113034,2123.9152,130.1719,3.21805333333333
E11,18-321-113034,2200.9342,169.5391,3.33474878787879
E11,18-321-113034,2280.2492,509.4899,3.45492303030303
E11,18-321-113034,2414.3461,202.0324,3.65810015151515
E11,18-321-113034,2430.3653,213.8304,3.68237166666667
E11,18-321-113034,2509.5867,8323.6109,3.80240409090909
E11,18-321-113034,2531.1411,392.8658,3.83506227272727
E11,18-321-113034,2549.6113,1160.0545,3.86304742424242
E11,18-321-113034,2565.6106,5986.3262,3.88728878787879
E11,18-321-113034,2584.6441,140.0798,3.91612742424242
E11,18-321-113034,2697.8534,251.643,4.08765666666667
E11,18-321-113034,2878.821,1930.613,4.36185
E11,18-321-113034,2894.8203,5900.5228,4.38609136363636
E11,18-321-113034,2910.8196,944.2382,4.41033272727273
E11,18-321-113034,3032.8217,509.9665,4.59518439393939
E11,18-321-113034,3088.7761,302.3692,4.67996378787879
E11,18-321-113034,3417.8467,274.1198,5.17855560606061
E11,18-321-113034,3497.2159,3096.6599,5.29881196969697
E11,18-321-113034,3513.2152,7357.5187,5.32305333333333
E11,18-321-113034,3532.485,298.9943,5.35225
E11,18-321-113034,3551.1806,261.057,5.38057666666667
E11,18-321-113034,3701.835,261.3567,5.60884090909091
E11,18-321-113034,3913.2001,3113.8877,5.92909106060606
E11,18-321-113034,4036.1567,216.6669,6.11538893939394
E11,18-321-113034,4258.7028,135.7085,6.45258
E11,18-321-113034,4380.904,128.0007,6.63773333333333
E11,18-321-113034,4400.5898,133.8979,6.6675603030303
E11,18-321-113034,4416.836,134.946,6.69217575757576
E11,18-321-113034,4436.8206,220.4026,6.72245545454545
E11,18-321-113034,5019.5415,156.8053,7.60536590909091
E11,18-321-113034,5075.4394,217.6316,7.6900596969697
E11,18-321-113034,5116.0107,101.975,7.75153136363636
E11,18-321-113034,5132.4876,134.6363,7.77649636363636
E11,18-321-113034,5405.4913,210.8748,8.19013833333333
E11,18-321-113034,5462.2738,149.5402,8.27617242424242
E11,18-321-113034,5792.3954,91.4716,8.77635666666667
E11,18-321-113034,6025.6978,151.8442,9.12984515151515
E11,18-321-113034,6081.8881,114.0613,9.21498196969697
E11,18-321-113034,6396.1899,85.6688,9.69119681818182
E11,18-321-113034,6411.9425,130.9368,9.71506439393939
E11,18-321-113034,7032.0866,123.3828,10.6546766666667
E12,18-344-401746,1192.7476,0,1.80719333333333
E12,18-344-401746,1232.7723,0,1.86783681818182
E12,18-344-401746,1248.7716,68.2395,1.89207818181818
E12,18-344-401746,1257.897,143.1601,1.90590454545455
E12,18-344-401746,1312.8215,291.9245,1.98912348484848
E12,18-344-401746,1459.0738,139.4775,2.21071787878788
E12,18-344-401746,1521.9574,110.7276,2.30599606060606
E12,18-344-401746,1537.9567,212.7091,2.33023742424242
E12,18-344-401746,1540.5157,0,2.3341146969697
E12,18-344-401746,1602.0066,156.6949,2.42728272727273
E12,18-344-401746,1604.6802,569.6917,2.43133363636364
E12,18-344-401746,1618.0059,58.595,2.45152409090909
E12,18-344-401746,1620.5836,0,2.4554296969697
E12,18-344-401746,1759.7398,835.5722,2.66627242424242
E12,18-344-401746,1838.114,103.5172,2.78502121212121
E12,18-344-401746,1874.6884,123.3792,2.84043696969697
E12,18-344-401746,1891.1918,141.5166,2.86544212121212
E12,18-344-401746,1893.3791,0,2.86875621212121
E12,18-344-401746,1907.1911,48.3066,2.88968348484848
E12,18-344-401746,1909.4239,0,2.89306651515152
E12,18-344-401746,1959.3691,260.026,2.96874106060606
E12,18-344-401746,2125.7997,61.0135,3.22090863636364
E12,18-344-401746,2202.7783,144.9335,3.33754287878788
E12,18-344-401746,2281.649,198.3281,3.45704393939394
E12,18-344-401746,2415.0255,113.7749,3.65912954545455
E12,18-344-401746,2431.4186,154.4632,3.68396757575758
E12,18-344-401746,2509.5867,4652.6296,3.80240409090909
E12,18-344-401746,2532.2145,234.1518,3.83668863636364
E12,18-344-401746,2549.6113,425.2005,3.86304742424242
E12,18-344-401746,2565.6106,3385.887,3.88728878787879
E12,18-344-401746,2585.0446,129.4154,3.91673424242424
E12,18-344-401746,2625.9677,85.1678,3.97873893939394
E12,18-344-401746,2860.668,106.1618,4.33434545454545
E12,18-344-401746,2878.821,522.7611,4.36185
E12,18-344-401746,2894.8203,342.1908,4.38609136363636
E12,18-344-401746,2910.8196,2594.6547,4.41033272727273
E12,18-344-401746,2929.4412,140.5122,4.43854727272727
E12,18-344-401746,3033.8886,289.6659,4.59680090909091
E12,18-344-401746,3090.3152,188.4884,4.68229575757576
E12,18-344-401746,3435.4127,154.8921,5.20517075757576
E12,18-344-401746,3497.2159,610.4292,5.29881196969697
E12,18-344-401746,3513.2152,4920.3666,5.32305333333333
E12,18-344-401746,3532.7692,210.8463,5.35268060606061
E12,18-344-401746,3553.528,180.4718,5.38413333333333
E12,18-344-401746,3703.7113,191.9795,5.61168378787879
E12,18-344-401746,3913.2001,0,5.92909106060606
E12,18-344-401746,4039.3371,140.7497,6.12020772727273
E12,18-344-401746,4384.3668,67.2233,6.64298
E12,18-344-401746,4404.0764,90.7233,6.67284303030303
E12,18-344-401746,4441.0739,104.3739,6.72889984848485
E12,18-344-401746,5026.7955,101.7866,7.61635681818182
E12,18-344-401746,5082.703,113.9604,7.70106515151515
E12,18-344-401746,5122.699,48.3056,7.76166515151515
E12,18-344-401746,5140.2346,78.3846,7.78823424242424
E12,18-344-401746,5431.8609,96.6309,8.23009227272727
E12,18-344-401746,5487.1855,84.5732,8.31391742424242
E12,18-344-401746,6039.7366,96.4282,9.15111606060606
E12,18-344-401746,6096.6284,83.82,9.23731575757576
E12,18-344-401746,6445.1102,81.9935,9.76531848484849
E12,18-344-401746,7055.4918,113.3031,10.6901390909091
F01,18-335-400745,1192.7476,0,1.80719333333333
F01,18-335-400745,1210.0929,0,1.83347409090909
F01,18-335-400745,1230.8523,0,1.86492772727273
F01,18-335-400745,1250.5014,225.3736,1.89469909090909
F01,18-335-400745,1271.6326,149.5655,1.92671606060606
F01,18-335-400745,1389.2584,105.6526,2.10493696969697
F01,18-335-400745,1566.9381,294.2944,2.37414863636364
F01,18-335-400745,1589.8514,126.0693,2.40886575757576
F01,18-335-400745,1632.3718,173.5837,2.47329060606061
F01,18-335-400745,1770.2551,128.8563,2.6822046969697
F01,18-335-400745,1905.9312,231.1927,2.88777454545455
F01,18-335-400745,1915.1326,122.3418,2.90171606060606
F01,18-335-400745,2036.1924,182.3042,3.08514
F01,18-335-400745,2092.2583,372.7618,3.17008833333333
F01,18-335-400745,2280.0441,390.6096,3.45461227272727
F01,18-335-400745,2469.562,4719.8692,3.74176060606061
F01,18-335-400745,2490.008,209.9751,3.77273939393939
F01,18-335-400745,2509.5867,5690.4793,3.80240409090909
F01,18-335-400745,2530.5721,271.3751,3.83420015151515
F01,18-335-400745,2549.6113,4351.2473,3.86304742424242
F01,18-335-400745,2565.6106,108.1836,3.88728878787879
F01,18-335-400745,2581.6099,0,3.91153015151515
F01,18-335-400745,2616.2996,184.1262,3.9640903030303
F01,18-335-400745,2699.4152,81.0036,4.09002303030303
F01,18-335-400745,2739.7366,41.6583,4.15111606060606
F01,18-335-400745,2992.5612,259.1737,4.53418363636364
F01,18-335-400745,3032.3904,303.3894,4.59453090909091
F01,18-335-400745,3072.5317,284.2369,4.65535106060606
F01,18-335-400745,3087.9569,2909.4879,4.67872257575758
F01,18-335-400745,3168.0062,4098.4049,4.80000939393939
F01,18-335-400745,3184.0055,828.3355,4.82425075757576
F01,18-335-400745,3200.0048,68.8994,4.84849212121212
F01,18-335-400745,3356.3576,173.3965,5.0853903030303
F01,18-335-400745,3493.8026,168.3794,5.2936403030303
F01,18-335-400745,3555.0172,102.7921,5.3863896969697
F01,18-335-400745,3610.9816,125.2211,5.47118424242424
F01,18-335-400745,3690.7505,165.9817,5.59204621212121
F01,18-335-400745,3832.9167,311.6248,5.80744954545455
F01,18-335-400745,3913.2001,1759.0988,5.92909106060606
F01,18-335-400745,4155.6354,2796.0854,6.29641727272727
F01,18-335-400745,4171.6347,141.6891,6.32065863636364
F01,18-335-400745,4187.634,48.0371,6.3449
F01,18-335-400745,4435.036,150.0923,6.71975151515151
F01,18-335-400745,4483.7361,96.9354,6.79353954545455
F01,18-335-400745,4678.1436,132.4827,7.08809636363636
F01,18-335-400745,4774.0303,2546.2914,7.23337924242424
F01,18-335-400745,4790.0296,104.7785,7.25762060606061
F01,18-335-400745,4806.0289,25.2667,7.28186196969697
F01,18-335-400745,4812.6874,126.6768,7.29195060606061
F01,18-335-400745,4822.0282,2.2764,7.30610333333333
F01,18-335-400745,4938.0115,109.064,7.48183560606061
F01,18-335-400745,4960.8421,85.6255,7.51642742424242
F01,18-335-400745,4978.0175,209.3047,7.54245075757576
F01,18-335-400745,5017.9142,244.4448,7.6029003030303
F01,18-335-400745,5058.0803,179.3539,7.66375803030303
F01,18-335-400745,5099.7786,95.4927,7.72693727272727
F01,18-335-400745,5296.2835,142.7306,8.02467196969697
F01,18-335-400745,5312.376,2123.4063,8.04905454545455
F01,18-335-400745,5328.3753,148.5945,8.07329590909091
F01,18-335-400745,5344.3746,26.0048,8.09753727272727
F01,18-335-400745,5350.8237,103.9791,8.10730863636364
F01,18-335-400745,5360.3739,24.9797,8.12177863636364
F01,18-335-400745,5499.7792,58.0388,8.33299878787879
F01,18-335-400745,5555.6922,80.8141,8.41771545454545
F01,18-335-400745,5596.1331,89.0142,8.47898954545455
F01,18-335-400745,5636.8759,187.9329,8.54072106060606
F01,18-335-400745,5676.4021,130.3884,8.60060924242424
F01,18-335-400745,5715.3831,112.8032,8.65967136363636
F01,18-335-400745,5834.8399,115.3662,8.84066651515151
F01,18-335-400745,6255.6966,76.8756,9.47832818181818
F01,18-335-400745,6980.8059,417.7637,10.5769786363636
F01,18-335-400745,7240.582,68.6932,10.9705787878788
F01,18-335-400745,7321.9399,87.319,11.0938483333333
F02,18-339-401039,1192.7476,0,1.80719333333333
F02,18-339-401039,1231.1008,0,1.86530424242424
F02,18-339-401039,1251.7048,181.2698,1.89652242424242
F02,18-339-401039,1272.1498,91.9932,1.9274996969697
F02,18-339-401039,1631.7003,128.3982,2.47227318181818
F02,18-339-401039,1770.0182,117.6248,2.68184575757576
F02,18-339-401039,2123.2838,176.5061,3.21709666666667
F02,18-339-401039,2280.0822,478.2672,3.45467
F02,18-339-401039,2469.562,7096.3348,3.74176060606061
F02,18-339-401039,2509.5867,7801.6393,3.80240409090909
F02,18-339-401039,2549.6113,6562.9088,3.86304742424242
F02,18-339-401039,2565.6106,309.8692,3.88728878787879
F02,18-339-401039,2581.6099,0,3.91153015151515
F02,18-339-401039,2839.1579,221.687,4.30175439393939
F02,18-339-401039,2936.4256,198.1826,4.4491296969697
F02,18-339-401039,2976.4326,368.8311,4.50974636363636
F02,18-339-401039,2992.6265,317.8188,4.53428257575758
F02,18-339-401039,3016.3369,310.3699,4.57020742424242
F02,18-339-401039,3032.4372,392.7405,4.59460181818182
F02,18-339-401039,3056.4827,149.4822,4.63103439393939
F02,18-339-401039,3072.554,358.5991,4.65538484848485
F02,18-339-401039,3087.9569,4326.4638,4.67872257575758
F02,18-339-401039,3168.0062,8573.3398,4.80000939393939
F02,18-339-401039,3184.0055,366.9655,4.82425075757576
F02,18-339-401039,3200.0048,28.2148,4.84849212121212
F02,18-339-401039,3208.624,54.033,4.86155151515151
F02,18-339-401039,3355.4855,199.4061,5.08406893939394
F02,18-339-401039,3422.2645,282.6062,5.18524924242424
F02,18-339-401039,3499.4954,90.008,5.30226575757576
F02,18-339-401039,3554.9715,141.6586,5.38632045454546
F02,18-339-401039,3610.9421,143.6996,5.47112439393939
F02,18-339-401039,3661.9852,152.5079,5.54846242424242
F02,18-339-401039,3690.7079,300.3629,5.59198166666667
F02,18-339-401039,3751.4072,168.61,5.6839503030303
F02,18-339-401039,3832.6481,411.9037,5.80704257575758
F02,18-339-401039,3913.2001,1969.5267,5.92909106060606
F02,18-339-401039,4100.0002,53.7998,6.21212151515152
F02,18-339-401039,4155.6354,5938.6997,6.29641727272727
F02,18-339-401039,4171.6347,334.5602,6.32065863636364
F02,18-339-401039,4187.634,58.7869,6.3449
F02,18-339-401039,4240.147,88.0342,6.42446515151515
F02,18-339-401039,4343.1461,152.0521,6.58052439393939
F02,18-339-401039,4436.0057,141.1447,6.72122075757576
F02,18-339-401039,4484.3122,183.6768,6.79441242424242
F02,18-339-401039,4622.2216,82.7344,7.00336606060606
F02,18-339-401039,4678.0716,151.5978,7.08798727272727
F02,18-339-401039,4774.0303,5366.4686,7.23337924242424
F02,18-339-401039,4790.0296,396.1398,7.25762060606061
F02,18-339-401039,4806.0289,49.4454,7.28186196969697
F02,18-339-401039,4822.0282,23.0624,7.30610333333333
F02,18-339-401039,4938.272,104.5446,7.4822303030303
F02,18-339-401039,4961.9643,129.7682,7.51812772727273
F02,18-339-401039,4977.9224,220.6059,7.54230666666667
F02,18-339-401039,5017.8016,330.2788,7.6027296969697
F02,18-339-401039,5057.5775,202.1782,7.66299621212121
F02,18-339-401039,5098.8152,121.5271,7.72547757575758
F02,18-339-401039,5297.656,163.6088,8.02675151515152
F02,18-339-401039,5312.376,4677.2018,8.04905454545455
F02,18-339-401039,5328.3753,310.2184,8.07329590909091
F02,18-339-401039,5344.3746,48.4694,8.09753727272727
F02,18-339-401039,5360.3739,24.182,8.12177863636364
F02,18-339-401039,5500.9848,114.3265,8.33482545454545
F02,18-339-401039,5555.9715,97.0913,8.41813863636364
F02,18-339-401039,5596.9068,103.8841,8.48016181818182
F02,18-339-401039,5636.6649,289.6919,8.54040136363636
F02,18-339-401039,5676.679,200.1096,8.60102878787879
F02,18-339-401039,5716.6123,191.0124,8.66153378787879
F02,18-339-401039,5835.5217,134.4778,8.84169954545455
F02,18-339-401039,6255.4906,92.4425,9.47801606060606
F02,18-339-401039,6336.6574,115.4903,9.60099606060606
F02,18-339-401039,6624.8842,83.317,10.0377033333333
F02,18-339-401039,6665.1841,99.3981,10.0987637878788
F02,18-339-401039,6705.4238,95.3938,10.159733030303
F02,18-339-401039,6983.5577,536.2962,10.581148030303
F02,18-339-401039,7244.7974,104.2519,10.9769657575758
F02,18-339-401039,7325.2894,173.0527,11.0989233333333
F02,18-339-401039,7864.2326,93.492,11.9155039393939
F03,18-339-401570,1192.7476,0,1.80719333333333
F03,18-339-401570,1230.5262,0,1.86443363636364
F03,18-339-401570,1250.1726,190.5124,1.89420090909091
F03,18-339-401570,1270.9696,131.3905,1.92571151515152
F03,18-339-401570,1390.0683,61.118,2.10616409090909
F03,18-339-401570,1541.6344,323.8606,2.3358096969697
F03,18-339-401570,1557.6584,151.3889,2.36008848484849
F03,18-339-401570,1632.6256,106.6593,2.47367515151515
F03,18-339-401570,1699.5368,60.9353,2.57505575757576
F03,18-339-401570,1770.2316,112.8564,2.68216909090909
F03,18-339-401570,2122.7575,165.616,3.21629924242424
F03,18-339-401570,2179.9482,91.1137,3.30295181818182
F03,18-339-401570,2279.9917,504.8428,3.45453287878788
F03,18-339-401570,2469.562,6170.4756,3.74176060606061
F03,18-339-401570,2490.2421,258.7893,3.77309409090909
F03,18-339-401570,2509.5867,7513.874,3.80240409090909
F03,18-339-401570,2530.9297,275.4309,3.83474196969697
F03,18-339-401570,2549.6113,4193.5641,3.86304742424242
F03,18-339-401570,2565.6106,707.811,3.88728878787879
F03,18-339-401570,2581.6099,726.0483,3.91153015151515
F03,18-339-401570,2699.8992,153.3988,4.09075636363636
F03,18-339-401570,2739.7366,135.9339,4.15111606060606
F03,18-339-401570,2798.7883,168.9846,4.24058833333333
F03,18-339-401570,2976.7975,207.6913,4.51029924242424
F03,18-339-401570,2992.8547,169.8646,4.53462833333333
F03,18-339-401570,3032.8026,285.1935,4.59515545454545
F03,18-339-401570,3072.9157,179.8357,4.65593287878788
F03,18-339-401570,3087.9569,4206.8457,4.67872257575758
F03,18-339-401570,3168.0062,5722.2348,4.80000939393939
F03,18-339-401570,3184.0055,1025.7406,4.82425075757576
F03,18-339-401570,3200.0048,1252.847,4.84849212121212
F03,18-339-401570,3419.2615,107.4968,5.18069924242424
F03,18-339-401570,3494.3537,155.0659,5.2944753030303
F03,18-339-401570,3568.015,121.0942,5.40608333333333
F03,18-339-401570,3833.3478,453.0735,5.80810272727273
F03,18-339-401570,3913.2001,2207.1463,5.92909106060606
F03,18-339-401570,4155.6354,4456.3615,6.29641727272727
F03,18-339-401570,4171.6347,309.0055,6.32065863636364
F03,18-339-401570,4187.634,708.1061,6.3449
F03,18-339-401570,4343.6795,104.5387,6.58133257575758
F03,18-339-401570,4436.4886,123.6381,6.72195242424242
F03,18-339-401570,4484.5003,129.5191,6.79469742424242
F03,18-339-401570,4774.0303,3435.3633,7.23337924242424
F03,18-339-401570,4790.0296,255.9259,7.25762060606061
F03,18-339-401570,4806.0289,642.2264,7.28186196969697
F03,18-339-401570,4822.0282,623.5242,7.30610333333333
F03,18-339-401570,4938.467,107.4985,7.48252575757576
F03,18-339-401570,4961.4608,84.2675,7.51736484848485
F03,18-339-401570,4977.9444,249.2798,7.54234
F03,18-339-401570,5017.8749,276.4348,7.60284075757576
F03,18-339-401570,5058.241,166.9969,7.66400151515152
F03,18-339-401570,5312.376,2862.6961,8.04905454545455
F03,18-339-401570,5328.3753,209.6855,8.07329590909091
F03,18-339-401570,5344.3746,132.8524,8.09753727272727
F03,18-339-401570,5360.3739,1169.9539,8.12177863636364
F03,18-339-401570,5499.167,84.8961,8.33207121212121
F03,18-339-401570,5595.4708,120.7828,8.47798606060606
F03,18-339-401570,5636.0376,192.2061,8.53945090909091
F03,18-339-401570,5676.2663,159.6416,8.60040348484848
F03,18-339-401570,5716.3198,107.1343,8.66109060606061
F03,18-339-401570,6254.3074,74.7643,9.47622333333333
F03,18-339-401570,6624.0069,77.9609,10.0363740909091
F03,18-339-401570,6664.3871,84.9928,10.0975562121212
F03,18-339-401570,6981.2122,529.9322,10.5775942424242
F03,18-339-401570,7242.3366,80.1175,10.9732372727273
F03,18-339-401570,7322.2804,100.6906,11.0943642424242
F04,18-331-148542,1192.7476,0,1.80719333333333
F04,18-331-148542,1252.9755,76.2564,1.89844772727273
F04,18-331-148542,1633.349,115.0355,2.47477121212121
F04,18-331-148542,1700.5023,103.9078,2.57651863636364
F04,18-331-148542,1771.3422,189.8065,2.68385181818182
F04,18-331-148542,2123.6052,108.5815,3.21758363636364
F04,18-331-148542,2280.1231,396.7444,3.45473196969697
F04,18-331-148542,2452.3096,159.6363,3.71562060606061
